"country","geo","siec","type","unit","source","scenario","year","cap","cap_min","cap_max","target","target_exp","demand","problem","problem_desc","region","_file"
"Bulgaria","BG","RA410","Solar thermal","ktoe","NECP","WAM",2045,67,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RA410","Solar thermal","ktoe","NECP","WAM",2050,66,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RA420","Solar photovoltaic","GW","NECP","WAM",2025,3.75,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RA420","Solar photovoltaic","GW","NECP","WAM",2030,6.78,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RA420","Solar photovoltaic","GW","NECP","WAM",2035,9.88,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RA420","Solar photovoltaic","GW","NECP","WAM",2040,12.58,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RA420","Solar photovoltaic","GW","NECP","WAM",2045,13.21,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RA420","Solar photovoltaic","GW","NECP","WAM",2050,13.66,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GWh","NECP","WEM",2025,49374,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GWh","NECP","WEM",2030,49374,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GWh","NECP","WEM",2035,99900,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GWh","NECP","WEM",2040,99900,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GWh","NECP","WEM",2050,75213,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GW","NECP","WEM",2025,2,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GW","NECP","WEM",2030,2,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GW","NECP","WEM",2035,3.27,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","N9000","Nuclear fuels and other fuels n.e.c.","GW","NECP","WEM",2040,4.53,NA,NA,1,0,0,"0",NA,"East",8
"Bulgaria","BG","RHYD","Hydrogen of renewable origin","GW","NECP","WAM",2025,0,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RHYD","Hydrogen of renewable origin","GW","NECP","WAM",2030,0.05,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RHYD","Hydrogen of renewable origin","GW","NECP","WAM",2035,0.99,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RHYD","Hydrogen of renewable origin","GW","NECP","WAM",2040,1.62,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RHYD","Hydrogen of renewable origin","GW","NECP","WAM",2045,1.83,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RHYD","Hydrogen of renewable origin","GW","NECP","WAM",2050,3.09,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","BA100","Batteries","GW","NECP","WAM",2025,0.18,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","BA100","Batteries","GW","NECP","WAM",2030,1.28,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","BA100","Batteries","GW","NECP","WAM",2035,1.28,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","BA100","Batteries","GW","NECP","WAM",2040,1.28,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","BA100","Batteries","GW","NECP","WAM",2045,1.28,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","BA100","Batteries","GW","NECP","WAM",2050,1.28,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","EM2005","Emission reduction 2005","Percent","NECP","target",2030,10,NA,NA,1,1,0,"0",NA,"East",8
"Bulgaria","BG","REC000","Gross final energy consumption - renewable","Percent","NECP","target",2030,34.96,NA,NA,1,1,0,"0",NA,"East",8
"Bulgaria","BG","REC000","Gross final energy consumption - renewable","Percent","NECP","target",2050,85.5,NA,NA,1,1,0,"0",NA,"East",8
"Bulgaria","BG","REC100","Final electricity energy consumption - renewable","Percent","NECP","target",2030,44.01,NA,NA,1,1,0,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","Percent","NECP","target",2030,29.93,NA,NA,1,1,0,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","Percent","NECP","target",2050,83.7,NA,NA,1,1,0,"0",NA,"East",8
"Bulgaria","BG","REC300","Final heating and cooling energy consumption - renewable","Percent","NECP","target",2030,49.34,NA,NA,1,1,0,"0",NA,"East",8
"Bulgaria","BG","ED010","Primary energy consumption","Mtoe","NECP","WAM",2025,15.39,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED010","Primary energy consumption","Mtoe","NECP","WAM",2030,13.19,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED010","Primary energy consumption","Mtoe","NECP","WAM",2035,13.44,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED010","Primary energy consumption","Mtoe","NECP","WAM",2040,13.88,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED010","Primary energy consumption","Mtoe","NECP","WAM",2045,14.77,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED010","Primary energy consumption","Mtoe","NECP","WAM",2050,13.52,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED010","Primary energy consumption","Mtoe","NECP","target",2050,13.71,NA,NA,1,1,1,"1","Not sure exactly when this target is to be achieved.","East",8
"Bulgaria","BG","ED020","Final energy consumption","Mtoe","NECP","WAM",2025,9.36,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED020","Final energy consumption","Mtoe","NECP","WAM",2030,8.82,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED020","Final energy consumption","Mtoe","NECP","WAM",2035,7.9,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED020","Final energy consumption","Mtoe","NECP","WAM",2040,7.05,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED020","Final energy consumption","Mtoe","NECP","WAM",2045,6.74,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED020","Final energy consumption","Mtoe","NECP","WAM",2050,6.54,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED020","Final energy consumption","Mtoe","NECP","target",2050,8.85,NA,NA,1,1,1,"1","Not sure exactly when this target is to be achieved.","East",8
"Bulgaria","BG","ED100","Energy demand - households","GWh","NECP","WAM",2025,22092,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED100","Energy demand - households","GWh","NECP","WAM",2030,19892,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED100","Energy demand - households","GWh","NECP","WAM",2035,16831,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED100","Energy demand - households","GWh","NECP","WAM",2040,15631,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED100","Energy demand - households","GWh","NECP","WAM",2045,16016,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED100","Energy demand - households","GWh","NECP","WAM",2050,16647,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED200","Energy demand - transportation","GWh","NECP","WAM",2025,42211,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED200","Energy demand - transportation","GWh","NECP","WAM",2030,39521,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED200","Energy demand - transportation","GWh","NECP","WAM",2035,34591,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED200","Energy demand - transportation","GWh","NECP","WAM",2040,29171,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED200","Energy demand - transportation","GWh","NECP","WAM",2045,26291,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED200","Energy demand - transportation","GWh","NECP","WAM",2050,23258,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED300","Energy demand - industry","GWh","NECP","WAM",2025,29243,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED300","Energy demand - industry","GWh","NECP","WAM",2030,28447,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED300","Energy demand - industry","GWh","NECP","WAM",2035,26611,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED300","Energy demand - industry","GWh","NECP","WAM",2040,24740,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED300","Energy demand - industry","GWh","NECP","WAM",2045,24068,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED300","Energy demand - industry","GWh","NECP","WAM",2050,23898,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED400","Energy demand - services","GWh","NECP","WAM",2025,15346,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED400","Energy demand - services","GWh","NECP","WAM",2030,14685,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED400","Energy demand - services","GWh","NECP","WAM",2035,13828,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED400","Energy demand - services","GWh","NECP","WAM",2040,12411,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED400","Energy demand - services","GWh","NECP","WAM",2045,11993,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","ED400","Energy demand - services","GWh","NECP","WAM",2050,12286,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RA600","Ambient heat (heat pumps)","ktoe","NECP","WAM",2025,217,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RA600","Ambient heat (heat pumps)","ktoe","NECP","WAM",2030,299,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RA600","Ambient heat (heat pumps)","ktoe","NECP","WAM",2035,307,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RA600","Ambient heat (heat pumps)","ktoe","NECP","WAM",2040,297,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RA600","Ambient heat (heat pumps)","ktoe","NECP","WAM",2045,248,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RA600","Ambient heat (heat pumps)","ktoe","NECP","WAM",2050,202,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RFNBO","Renewable fuels of non-biological origin","ktoe","NECP","WAM",2025,0,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RFNBO","Renewable fuels of non-biological origin","ktoe","NECP","WAM",2030,23,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RFNBO","Renewable fuels of non-biological origin","ktoe","NECP","WAM",2035,96,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RFNBO","Renewable fuels of non-biological origin","ktoe","NECP","WAM",2040,272,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RFNBO","Renewable fuels of non-biological origin","ktoe","NECP","WAM",2045,483,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","RFNBO","Renewable fuels of non-biological origin","ktoe","NECP","WAM",2050,792,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","EL200","Electricity demand - transportation","ktoe","NECP","WAM",2025,23,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","EL200","Electricity demand - transportation","ktoe","NECP","WAM",2030,146,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","EL200","Electricity demand - transportation","ktoe","NECP","WAM",2035,299,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","EL200","Electricity demand - transportation","ktoe","NECP","WAM",2040,470,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","EL200","Electricity demand - transportation","ktoe","NECP","WAM",2045,592,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","EL200","Electricity demand - transportation","ktoe","NECP","WAM",2050,688,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","ktoe","NECP","WAM",2025,218,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","ktoe","NECP","WAM",2030,431,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","ktoe","NECP","WAM",2035,689,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","ktoe","NECP","WAM",2040,924,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","ktoe","NECP","WAM",2045,1136,NA,NA,0,0,1,"0",NA,"East",8
"Bulgaria","BG","REC200","Final transportation energy consumption - renewable","ktoe","NECP","WAM",2050,1376,NA,NA,0,0,1,"0",NA,"East",8
"Croatia","HR","RA300","Wind","GW","NECP","WAM",2021,0.987,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA300","Wind","GW","NECP","WAM",2030,2.268,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA300","Wind","GW","NECP","WAM",2040,3.563,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA300","Wind","GW","NECP","WAM",2050,4.353,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WAM",2021,0.222,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WAM",2030,2.382,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WAM",2040,4.86,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WAM",2050,5.77,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA300","Wind","GW","NECP","WEM",2021,0.987,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA300","Wind","GW","NECP","WEM",2030,1.886,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA300","Wind","GW","NECP","WEM",2040,2.496,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA300","Wind","GW","NECP","WEM",2050,3.26,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WEM",2021,0.223,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WEM",2030,1.266,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WEM",2040,2.345,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RA400","Solar","GW","NECP","WEM",2050,3.43,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC00","Gross energy consumption - renewable","Percent","NECP","WAM",2021,31.7,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC00","Gross energy consumption - renewable","Percent","NECP","WAM",2022,29.4,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC00","Gross energy consumption - renewable","Percent","NECP","WAM",2030,42.5,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","E7100","Electricity - renewable","Percent","NECP","WAM",2021,53.5,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","E7100","Electricity - renewable","Percent","NECP","WAM",2022,55.5,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","E7100","Electricity - renewable","Percent","NECP","WAM",2030,76.7,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC300","Final heating and cooling energy consumption - renewable","Percent","NECP","WAM",2021,38,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC300","Final heating and cooling energy consumption - renewable","Percent","NECP","WAM",2022,37.2,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC300","Final heating and cooling energy consumption - renewable","Percent","NECP","WAM",2030,47.1,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC200","Transportation - renewable","Percent","NECP","WAM",2021,7.1,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC200","Transportation - renewable","Percent","NECP","WAM",2022,2.4,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC200","Transportation - renewable","Percent","NECP","WAM",2030,24.6,NA,NA,1,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC00","Gross energy consumption - renewable","Percent","NECP","WEM",2021,31.7,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC00","Gross energy consumption - renewable","Percent","NECP","WEM",2022,29.4,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC00","Gross energy consumption - renewable","Percent","NECP","WEM",2030,35,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","E7100","Electricity - renewable","Percent","NECP","WEM",2021,53.5,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","E7100","Electricity - renewable","Percent","NECP","WEM",2022,55.5,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","E7100","Electricity - renewable","Percent","NECP","WEM",2030,63.6,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RECH&C","Heating and cooling - renewable","Percent","NECP","WEM",2021,38,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RECH&C","Heating and cooling - renewable","Percent","NECP","WEM",2022,37.2,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","RECH&C","Heating and cooling - renewable","Percent","NECP","WEM",2030,40,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC200","Transportation - renewable","Percent","NECP","WEM",2021,7.1,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC200","Transportation - renewable","Percent","NECP","WEM",2022,2.4,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","REC200","Transportation - renewable","Percent","NECP","WEM",2030,10.7,NA,NA,0,NA,0,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2021,6888,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2022,6905,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2023,7127,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2024,6980,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2025,6833,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2026,6685,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2027,6538,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2028,6391,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2029,6243,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED020","Final energy consumption","ktoe","NECP","est",2030,6096,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2021,1191,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2022,1129,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2023,1174,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2024,1156,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2025,1136,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2026,1120,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2027,1102,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2028,1084,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2029,1066,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED300","Energy demand - Industry","ktoe","NECP","est",2030,1048,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2021,2442,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2022,2286,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2023,2228,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2024,2154,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2025,2081,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2026,2007,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2027,1933,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2028,1859,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2029,1786,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED100","Energy demand - households","ktoe","NECP","est",2030,1712,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED400","Eneregy demand - services","ktoe","NECP","est",2021,848,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED400","Eneregy demand - services","ktoe","NECP","est",2022,809,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED400","Eneregy demand - services","ktoe","NECP","est",2023,781,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED400","Eneregy demand - services","ktoe","NECP","est",2024,774,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED400","Eneregy demand - services","ktoe","NECP","est",2025,768,NA,NA,0,NA,1,NA,NA,"Adriatic",9
"Croatia","HR","ED400","Eneregy demand - services","ktoe","NECP","est",2026,761,NA,NA,0,NA,1,NA,NA,"Adriatic",9
